% Nodes:             183799
0	0.002	0.06	6.2705e+17
0	0.004	0	4.6141e+18
0	0.004	0.002	4.3165e+18
0	0.004	0.004	4.0381e+18
0	0.004	0.006	3.7777e+18
0	0.004	0.008	3.5341e+18
0	0.004	0.01	3.3062e+18
0	0.004	0.012	3.0929e+18
0	0.004	0.014	2.8935e+18
0	0.004	0.016	2.7068e+18
0	0.004	0.018	2.5323e+18
0	0.004	0.02	2.369e+18
0	0.004	0.022	2.2162e+18
0	0.004	0.024	2.0733e+18
0	0.004	0.026	1.9395e+18
0	0.004	0.028	1.8145e+18
0	0.004	0.03	1.6974e+18
0	0.004	0.032	1.588e+18
0	0.004	0.034	1.4855e+18
0	0.004	0.036	1.3897e+18
0	0.004	0.038	1.3001e+18
0	0.004	0.04	1.2163e+18
0	0.004	0.042	1.1378e+18
0	0.004	0.044	1.0644e+18
0	0.004	0.046	9.9579e+17
0	0.004	0.048	9.3157e+17
0	0.004	0.05	8.7149e+17
0	0.004	0.052	8.1529e+17
0	0.004	0.054	7.6271e+17
0	0.004	0.056	7.1352e+17
0	0.004	0.058	6.675e+17
0	0.004	0.06	6.2445e+17
0	0.006	0	4.5823e+18
0	0.006	0.002	4.2867e+18
0	0.006	0.004	4.0103e+18
0	0.006	0.006	3.7516e+18
0	0.006	0.008	3.5097e+18
0	0.006	0.01	3.2833e+18
0	0.006	0.012	3.0716e+18
0	0.006	0.014	2.8735e+18
0	0.006	0.016	2.6882e+18
0	0.006	0.018	2.5148e+18
0	0.006	0.02	2.3526e+18
0	0.006	0.022	2.2009e+18
0	0.006	0.024	2.0589e+18
0	0.006	0.026	1.9262e+18
0	0.006	0.028	1.8019e+18
0	0.006	0.03	1.6857e+18
0	0.006	0.032	1.577e+18
0	0.006	0.034	1.4753e+18
0	0.006	0.036	1.3802e+18
0	0.006	0.038	1.2911e+18
0	0.006	0.04	1.2079e+18
0	0.006	0.042	1.13e+18
0	0.006	0.044	1.0571e+18
0	0.006	0.046	9.8892e+17
0	0.006	0.048	9.2514e+17
0	0.006	0.05	8.6548e+17
